Employee Id,Emplyee name,Age,Attrition,BusinessTravel,DailyRate,Department,Education,EducationField,Gender,HourlyRate,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole
1224,Junita Y Huhn,30,No,Travel_Rarely,853,Research & Development,4,Life Sciences,Male,49,2,Laboratory Technician,Divorced,3491,11309,1,No,13,3,3,10,4,10,7
1225,Keira Y Till,44,No,Travel_Rarely,200,Research & Development,4,Other,Male,32,2,Research Scientist,Single,4541,7744,1,No,25,4,0,20,3,20,11
1226,Mickey E Hentges,20,No,Travel_Rarely,654,Sales,3,Marketing,Male,43,1,Sales Representative,Single,2678,5050,1,No,17,3,0,2,2,2,1
1228,Phil G Czarnecki,46,No,Travel_Rarely,150,Research & Development,4,Technical Degree,Male,60,2,Manufacturing Director,Divorced,7379,17433,2,No,11,3,1,12,3,6,3
1231,Glenn N Vinyard,42,No,Non-Travel,179,Human Resources,5,Medical,Male,79,2,Human Resources,Married,6272,12858,7,No,16,3,1,10,3,4,3
1233,Federico B Edmond,60,No,Travel_Rarely,696,Sales,4,Marketing,Male,52,2,Sales Executive,Divorced,5220,10893,0,Yes,18,3,1,12,3,11,7
1234,Lucas P Funes,32,No,Travel_Frequently,116,Research & Development,3,Other,Female,77,1,Laboratory Technician,Married,2743,7331,1,No,20,4,1,2,2,2,2
1235,Alden Y Cauley,32,No,Travel_Frequently,1316,Research & Development,2,Life Sciences,Female,38,2,Research Scientist,Single,4998,2338,4,Yes,14,3,0,10,2,8,7
1237,Giuseppina N Dagostino,36,No,Travel_Rarely,363,Research & Development,3,Technical Degree,Female,77,3,Manufacturing Director,Divorced,10252,4235,2,Yes,21,4,1,17,2,7,7
1238,Danilo S Hammes,33,No,Travel_Rarely,117,Research & Development,3,Medical,Male,60,1,Research Scientist,Married,2781,6311,0,No,13,3,1,15,5,14,10
1239,Clotilde X Mason,40,No,Travel_Rarely,107,Sales,3,Technical Degree,Female,84,2,Sales Executive,Divorced,6852,11591,7,No,12,3,1,7,2,5,1
1240,Petrina B Dampier,25,No,Travel_Rarely,1356,Sales,4,Life Sciences,Male,57,2,Sales Executive,Single,4950,20623,0,No,14,3,0,5,4,4,3
1241,Philip X Trinidad,30,No,Travel_Rarely,1465,Research & Development,3,Medical,Male,63,1,Research Scientist,Married,3579,9369,0,Yes,21,4,1,12,2,11,9
1242,Sixta H Jo,42,No,Travel_Frequently,458,Research & Development,5,Medical,Female,60,3,Research Director,Married,13191,23281,3,Yes,17,3,0,20,6,1,0
1243,Mose O Brucker,35,No,Non-Travel,1212,Sales,2,Marketing,Female,78,3,Sales Executive,Married,10377,13755,4,Yes,11,3,1,16,6,13,2
1244,Andrew P Detweiler,27,No,Travel_Rarely,1103,Research & Development,3,Life Sciences,Male,42,1,Research Scientist,Married,2235,14377,1,Yes,14,3,2,9,3,9,7
1245,Judith D Gourdine,54,No,Travel_Frequently,966,Research & Development,4,Life Sciences,Female,53,3,Manufacturing Director,Divorced,10502,9659,7,No,17,3,1,33,2,5,4
1246,Beatrice T Coen,44,No,Travel_Rarely,1117,Research & Development,1,Life Sciences,Female,72,1,Research Scientist,Married,2011,19982,1,No,13,3,1,10,5,10,5
1248,Terra D Routh,19,Yes,Non-Travel,504,Research & Development,3,Medical,Female,96,1,Research Scientist,Single,1859,6148,1,Yes,25,4,0,1,2,1,1
1249,Suzette F Lovejoy,29,No,Travel_Rarely,1010,Research & Development,3,Life Sciences,Female,97,1,Research Scientist,Divorced,3760,5598,1,No,15,3,3,3,5,3,2
1250,Jolanda L Dewees,54,No,Travel_Rarely,685,Research & Development,3,Life Sciences,Male,85,4,Research Director,Married,17779,23474,3,No,14,3,0,36,2,10,9
1251,Dwain O Upham,31,No,Travel_Rarely,1332,Research & Development,2,Medical,Male,80,2,Healthcare Representative,Married,6833,17089,1,Yes,12,3,0,6,2,6,5
1252,Alise O Baltzell,31,No,Travel_Rarely,1062,Research & Development,3,Medical,Female,96,2,Healthcare Representative,Single,6812,17198,1,No,19,3,0,10,2,10,9
1254,Hal K Kells,59,No,Travel_Rarely,326,Sales,3,Life Sciences,Female,48,2,Sales Executive,Single,5171,16490,5,No,17,3,0,13,2,6,1
1255,Jordan D Phu,43,No,Travel_Rarely,920,Research & Development,3,Life Sciences,Male,96,5,Research Director,Married,19740,18625,3,No,14,3,1,25,2,8,7
1256,Mac V Lineberry,49,No,Travel_Rarely,1098,Research & Development,2,Medical,Male,85,5,Manager,Married,18711,12124,2,No,13,3,1,23,2,1,0
1257,Mina P Shotwell,36,No,Travel_Frequently,469,Research & Development,3,Technical Degree,Male,46,1,Research Scientist,Married,3692,9256,1,No,12,3,0,12,2,11,10
1258,Doyle N Utter,48,No,Travel_Rarely,969,Research & Development,2,Technical Degree,Male,76,1,Laboratory Technician,Single,2559,16620,5,No,11,3,0,7,4,1,0
1259,Tyler D Galindo,27,No,Travel_Rarely,1167,Research & Development,2,Life Sciences,Male,76,1,Research Scientist,Divorced,2517,3208,1,No,11,3,3,5,2,5,3
1260,Lizzette G Moyle,29,No,Travel_Rarely,1329,Research & Development,3,Life Sciences,Male,82,2,Healthcare Representative,Divorced,6623,4204,1,Yes,11,3,2,6,2,6,0
1263,Heath K Fell,48,No,Travel_Rarely,715,Research & Development,3,Life Sciences,Male,76,5,Research Director,Single,18265,8733,6,No,12,3,0,25,3,1,0
1264,Meryl I Nau,29,No,Travel_Rarely,694,Research & Development,3,Life Sciences,Female,87,4,Research Director,Divorced,16124,3423,3,No,14,3,2,9,2,7,7
1265,Terrell J Leader,34,No,Travel_Rarely,1320,Research & Development,3,Technical Degree,Female,89,1,Research Scientist,Married,2585,21643,0,No,17,3,0,2,5,1,0
1267,Cameron A Chamberland,44,No,Travel_Rarely,1099,Sales,3,Marketing,Male,88,5,Manager,Married,18213,8751,7,No,11,3,1,26,5,22,9
1268,Jarred C Class,33,No,Travel_Rarely,536,Sales,5,Marketing,Male,82,3,Sales Executive,Divorced,8380,21708,0,Yes,14,3,2,10,3,9,8
1269,Maxwell H Azevedo,19,No,Travel_Rarely,265,Research & Development,3,Life Sciences,Female,57,1,Research Scientist,Single,2994,21221,1,Yes,12,3,0,1,2,1,0
1270,Millicent G Mangan,23,No,Travel_Rarely,373,Research & Development,2,Life Sciences,Male,47,1,Research Scientist,Married,1223,16901,1,No,22,4,1,1,2,1,0
1273,Bernard A Harbert,25,Yes,Travel_Frequently,599,Sales,1,Life Sciences,Male,73,1,Sales Representative,Single,1118,8040,1,Yes,14,3,0,1,4,1,0
1275,Steven B Daigneault,26,No,Travel_Rarely,583,Research & Development,2,Life Sciences,Male,53,1,Research Scientist,Single,2875,9973,1,Yes,20,4,0,8,2,8,5
1277,Oren M Mcnabb,45,Yes,Travel_Rarely,1449,Sales,3,Marketing,Female,94,5,Manager,Single,18824,2493,2,Yes,16,3,0,26,2,24,10
1278,Susana H Hooks,55,No,Non-Travel,177,Research & Development,1,Medical,Male,37,4,Healthcare Representative,Divorced,13577,25592,1,Yes,15,3,1,34,3,33,9
1279,Cedrick K Engelhardt,21,Yes,Travel_Frequently,251,Research & Development,2,Life Sciences,Female,45,1,Laboratory Technician,Single,2625,25308,1,No,20,4,0,2,2,2,2
1280,Rich Q Rehberg,46,No,Travel_Rarely,168,Sales,2,Marketing,Female,33,5,Manager,Married,18789,9946,2,No,14,3,1,26,2,11,4
1281,Zachary S Velasquez,34,No,Travel_Rarely,131,Sales,3,Marketing,Female,86,2,Sales Executive,Single,4538,6039,0,Yes,12,3,0,4,3,3,2
1282,Garrett S Nolette,51,No,Travel_Frequently,237,Sales,3,Life Sciences,Male,83,5,Manager,Divorced,19847,19196,4,Yes,24,4,1,31,5,29,10
1283,Antone W Polston,59,No,Travel_Rarely,1429,Research & Development,4,Medical,Male,67,3,Manufacturing Director,Single,10512,20002,6,No,12,3,0,25,6,9,7
1285,Isreal F Metoyer,34,No,Travel_Frequently,135,Research & Development,3,Medical,Female,46,2,Laboratory Technician,Divorced,4444,22534,4,No,13,3,2,15,2,11,8
1286,Cyndy H Ary,28,No,Travel_Frequently,791,Research & Development,4,Medical,Male,44,1,Laboratory Technician,Single,2154,6842,0,Yes,11,3,0,5,2,4,2
1288,Buck H Rancourt,44,No,Travel_Rarely,1199,Research & Development,2,Life Sciences,Male,92,5,Manager,Divorced,19190,17477,1,No,14,3,2,26,4,25,9
1289,Arlen M Joly,34,No,Travel_Frequently,648,Human Resources,3,Life Sciences,Male,56,2,Human Resources,Married,4490,21833,4,No,11,3,2,14,5,10,9
1291,Jerome P Whitefield,35,No,Travel_Rarely,735,Research & Development,1,Life Sciences,Male,66,1,Research Scientist,Married,3506,6020,0,Yes,14,3,0,4,3,3,2
1292,Rafaela N Madrid,42,No,Travel_Rarely,603,Research & Development,4,Medical,Female,78,2,Research Scientist,Married,2372,5628,6,Yes,16,3,0,18,2,1,0
1293,Tiny Q Llanos,43,No,Travel_Rarely,531,Sales,4,Marketing,Female,56,3,Sales Executive,Single,10231,20364,3,No,14,3,0,23,3,21,7
1294,Jc S Meyers,36,No,Travel_Rarely,429,Research & Development,4,Life Sciences,Female,53,2,Manufacturing Director,Single,5410,2323,9,Yes,11,3,0,18,2,16,14
1295,Hui E Bizzell,44,Yes,Travel_Rarely,621,Research & Development,3,Medical,Female,73,3,Healthcare Representative,Married,7978,14075,1,No,11,3,1,10,2,10,7
1296,Ronnie H Upton,28,No,Travel_Frequently,193,Research & Development,3,Life Sciences,Male,52,1,Laboratory Technician,Married,3867,14222,1,Yes,12,3,1,2,2,2,2
1297,Cleveland W Franko,51,No,Travel_Frequently,968,Research & Development,2,Medical,Female,40,1,Laboratory Technician,Single,2838,4257,0,No,14,3,0,8,6,7,0
1298,Marcella Z Mapp,30,No,Non-Travel,879,Research & Development,2,Medical,Female,72,2,Manufacturing Director,Single,4695,12858,7,Yes,18,3,0,10,3,8,4
1299,Alease Y Lander,29,Yes,Travel_Rarely,806,Research & Development,3,Technical Degree,Female,39,1,Laboratory Technician,Divorced,3339,17285,3,Yes,13,3,2,10,2,7,7
1301,Carrol O Arend,28,No,Travel_Rarely,640,Research & Development,3,Technical Degree,Male,84,1,Research Scientist,Single,2080,4732,2,No,11,3,0,5,2,3,2
1303,Lyn Q Tso,25,No,Travel_Rarely,266,Research & Development,3,Medical,Female,40,1,Research Scientist,Single,2096,18830,1,No,18,3,0,2,3,2,2
1304,Lottie G Bonin,32,No,Travel_Rarely,604,Sales,3,Medical,Male,56,2,Sales Executive,Married,6209,11693,1,No,15,3,2,10,4,10,7
1306,Jong U Borchers,45,No,Travel_Frequently,364,Research & Development,3,Medical,Female,83,5,Manager,Single,18061,13035,3,No,22,4,0,22,4,0,0
1307,Jamaal Z Resto,39,No,Travel_Rarely,412,Research & Development,4,Medical,Female,94,4,Manager,Divorced,17123,17334,6,Yes,13,3,2,21,4,19,9
1308,Barrie E Collman,58,No,Travel_Rarely,848,Research & Development,4,Life Sciences,Male,88,1,Research Scientist,Divorced,2372,26076,1,No,12,3,2,2,3,2,2
1309,Alphonso U Laffoon,32,Yes,Travel_Rarely,1089,Research & Development,2,Life Sciences,Male,79,2,Laboratory Technician,Married,4883,22845,1,No,18,3,1,10,3,10,4
1310,Pansy F Duchesne,39,Yes,Travel_Rarely,360,Research & Development,3,Medical,Male,93,1,Research Scientist,Single,3904,22154,0,No,13,3,0,6,2,5,2
1311,Karisa B Glidewell,30,No,Travel_Rarely,1138,Research & Development,3,Technical Degree,Female,48,2,Laboratory Technician,Married,4627,23631,0,No,12,3,1,10,6,9,2
1312,Lia J Liner,36,No,Travel_Rarely,325,Research & Development,4,Technical Degree,Female,63,3,Healthcare Representative,Married,7094,5747,3,No,12,3,0,10,0,7,7
1314,Dudley G Slocum,46,No,Travel_Rarely,991,Human Resources,2,Life Sciences,Female,44,1,Human Resources,Single,3423,22957,6,No,12,3,0,10,3,7,6
1315,Emma X Monti,28,No,Non-Travel,1476,Research & Development,3,Life Sciences,Female,55,2,Laboratory Technician,Married,6674,16392,0,No,11,3,3,10,6,9,8
1317,Elias Y Pinkard,50,No,Travel_Rarely,1322,Research & Development,3,Life Sciences,Female,43,4,Research Director,Married,16880,22422,4,Yes,11,3,0,25,2,3,2
1318,Morgan V Leonetti,40,Yes,Travel_Rarely,299,Sales,4,Marketing,Male,57,3,Sales Executive,Single,9094,17235,2,Yes,12,3,0,9,2,5,4
1319,Doyle T Grindstaff,52,Yes,Travel_Rarely,1030,Sales,3,Life Sciences,Male,64,3,Sales Executive,Single,8446,21534,9,Yes,19,3,0,10,2,8,7
1321,Robert C Ancheta,30,No,Travel_Rarely,634,Research & Development,4,Medical,Female,95,3,Manager,Married,11916,25927,1,Yes,23,4,2,9,2,9,1
1322,Cole M Dellinger,39,No,Travel_Rarely,524,Research & Development,2,Life Sciences,Male,32,2,Manufacturing Director,Single,4534,13352,0,No,11,3,0,9,6,8,7
1324,Tony E Keough,31,No,Non-Travel,587,Sales,4,Life Sciences,Female,57,3,Sales Executive,Divorced,9852,8935,1,Yes,19,3,1,10,5,10,8
1329,Dulce E Grizzard,41,No,Non-Travel,256,Sales,2,Medical,Male,40,2,Sales Executive,Single,6151,22074,1,No,13,3,0,19,4,19,2
1331,Devin U Hales,31,Yes,Travel_Frequently,1060,Sales,3,Life Sciences,Female,54,1,Sales Representative,Single,2302,8319,1,Yes,11,3,0,3,2,3,2
1333,Leif Y Harness,44,Yes,Travel_Rarely,935,Research & Development,3,Life Sciences,Male,89,1,Laboratory Technician,Married,2362,14669,4,No,12,3,0,10,4,3,2
1334,Orval Q Olinger,42,No,Non-Travel,495,Research & Development,1,Life Sciences,Male,37,4,Manager,Married,17861,26582,0,Yes,13,3,0,21,3,20,8
1336,Elvis J Stroh,55,No,Travel_Rarely,282,Research & Development,2,Medical,Female,58,5,Manager,Married,19187,6992,4,No,14,3,1,23,5,19,9
1338,Bud L Lofgren,56,No,Travel_Rarely,206,Human Resources,4,Life Sciences,Male,99,5,Manager,Single,19717,4022,6,No,14,3,0,36,4,7,3
1340,Conrad R Saito,40,No,Non-Travel,458,Research & Development,2,Life Sciences,Male,74,1,Research Scientist,Divorced,3544,8532,9,No,16,3,1,6,0,4,2
1344,Dorothy Q Gard,34,No,Travel_Rarely,943,Research & Development,3,Life Sciences,Male,86,3,Healthcare Representative,Divorced,8500,5494,0,No,11,3,1,10,0,9,7
1346,Tiffaney A Schoenberg,40,No,Travel_Rarely,523,Research & Development,3,Life Sciences,Male,98,2,Research Scientist,Single,4661,22455,1,No,13,3,0,9,4,9,8
1349,Clint Q Strayhorn,41,No,Travel_Frequently,1018,Sales,3,Marketing,Female,66,2,Sales Executive,Divorced,4103,4297,0,No,17,3,1,10,2,9,3
1350,Gertrud B Glidden,35,No,Travel_Frequently,482,Research & Development,4,Life Sciences,Male,87,2,Research Scientist,Single,4249,2690,1,Yes,11,3,0,9,3,9,6
1352,Eldridge B Bose,51,No,Travel_Rarely,770,Human Resources,3,Life Sciences,Male,84,4,Manager,Divorced,14026,17588,1,Yes,11,3,1,33,2,33,9
1355,Lianne M Sweeney,38,No,Travel_Rarely,1009,Sales,2,Life Sciences,Female,31,2,Sales Executive,Divorced,6893,19461,3,No,15,3,1,11,3,7,7
1356,Tonja E Lenahan,34,No,Travel_Rarely,507,Sales,2,Medical,Female,66,2,Sales Executive,Single,6125,23553,1,No,12,3,0,10,6,10,8
1358,Nathan V Avendano,25,No,Travel_Rarely,882,Research & Development,1,Medical,Male,67,1,Laboratory Technician,Married,3669,9075,3,No,11,3,3,7,6,3,2
1360,Jamison U Crutchfield,58,Yes,Travel_Rarely,601,Research & Development,4,Medical,Female,53,3,Manufacturing Director,Married,10008,12023,7,Yes,14,3,0,31,0,10,9
1361,Dottie D Hagaman,40,No,Travel_Rarely,329,Research & Development,4,Life Sciences,Male,88,1,Laboratory Technician,Married,2387,6762,3,No,22,4,1,7,3,4,2
1362,Myron V Elsea,36,No,Travel_Frequently,607,Sales,3,Marketing,Female,83,2,Sales Executive,Married,4639,2261,2,No,16,3,1,17,2,15,7
1363,Rubin E Confer,48,No,Travel_Rarely,855,Research & Development,3,Life Sciences,Male,54,3,Manufacturing Director,Single,7898,18706,1,No,11,3,0,11,2,10,9
1364,Lavada W Maldanado,27,No,Travel_Rarely,1291,Sales,3,Medical,Female,98,1,Sales Representative,Married,2534,6527,8,No,14,3,1,5,4,1,0
1367,Lynwood Q Durfee,51,No,Travel_Rarely,1405,Research & Development,2,Technical Degree,Female,82,4,Manufacturing Director,Single,13142,24439,3,No,16,3,0,29,1,5,2
1368,Dong B Sturdevant,18,No,Non-Travel,1124,Research & Development,3,Life Sciences,Female,97,1,Laboratory Technician,Single,1611,19305,1,No,15,3,0,0,5,0,0
1369,Mandy W Lavalley,35,No,Travel_Rarely,817,Research & Development,3,Medical,Female,60,2,Laboratory Technician,Married,5363,10846,0,No,12,3,1,10,0,9,7
1371,Kris L Bice,27,No,Travel_Frequently,793,Sales,1,Life Sciences,Male,43,2,Sales Executive,Single,5071,20392,3,No,20,4,0,8,3,6,2
1372,Windy A Dudek,55,Yes,Travel_Rarely,267,Sales,4,Marketing,Male,85,4,Sales Executive,Single,13695,9277,6,Yes,17,3,0,24,2,19,7
1373,Reinaldo G Castellanos,56,No,Travel_Rarely,1369,Research & Development,3,Life Sciences,Male,68,4,Manufacturing Director,Married,13402,18235,4,Yes,12,3,1,33,0,19,16
1374,Astrid R Marinelli,34,No,Non-Travel,999,Research & Development,1,Technical Degree,Female,92,1,Research Scientist,Divorced,2029,15891,1,No,20,4,3,5,2,5,4
1375,Kendrick C Burchette,40,No,Travel_Rarely,1202,Research & Development,1,Medical,Female,89,2,Healthcare Representative,Divorced,6377,13888,5,No,20,4,3,15,0,12,11
1377,Dale E Childers,34,No,Travel_Rarely,285,Research & Development,3,Medical,Male,86,2,Laboratory Technician,Married,5429,17491,4,No,13,3,2,10,1,8,7
1379,Reed O Vella,31,Yes,Travel_Frequently,703,Sales,3,Life Sciences,Female,90,1,Sales Representative,Single,2785,11882,7,No,14,3,0,3,3,1,0
1380,Margarito O Retana,35,Yes,Travel_Frequently,662,Sales,4,Marketing,Female,67,2,Sales Executive,Married,4614,23288,0,Yes,18,3,1,5,0,4,2
1382,Mervin E Goering,38,No,Travel_Frequently,693,Research & Development,3,Life Sciences,Male,57,1,Research Scientist,Divorced,2610,15748,1,No,11,3,3,4,2,4,2
1383,Novella B Osman,34,No,Travel_Rarely,404,Research & Development,4,Technical Degree,Female,98,2,Healthcare Representative,Single,6687,6163,1,No,11,3,0,14,2,14,11
1387,Windy S Pharr,28,No,Travel_Rarely,736,Sales,3,Life Sciences,Male,48,2,Sales Executive,Married,4724,24232,1,No,11,3,1,5,0,5,3
1389,Josette R Betancourt,31,Yes,Travel_Rarely,330,Research & Development,4,Medical,Male,98,2,Manufacturing Director,Married,6179,21057,1,Yes,15,3,2,10,3,10,2
1390,Aileen F Hiltz,39,No,Travel_Rarely,1498,Sales,4,Life Sciences,Male,44,2,Sales Executive,Married,6120,3567,3,Yes,12,3,2,8,2,5,4
1391,Tonia X Silvis,51,No,Travel_Frequently,541,Sales,3,Marketing,Male,52,3,Sales Executive,Married,10596,15395,2,No,11,3,0,14,5,4,2
1392,Bonny S Poor,41,No,Travel_Frequently,1200,Research & Development,3,Life Sciences,Female,75,2,Research Scientist,Divorced,5467,13953,3,Yes,14,3,2,12,4,6,2
1394,Randal J Kahle,37,No,Travel_Rarely,1439,Research & Development,1,Life Sciences,Male,54,1,Research Scientist,Married,2996,5182,7,Yes,15,3,0,8,2,6,4
1395,Sylvester M Harmer,33,No,Travel_Frequently,1111,Sales,1,Life Sciences,Male,61,2,Sales Executive,Married,9998,19293,6,No,13,3,0,8,2,5,4
1396,Britt P Shivers,32,No,Travel_Rarely,499,Sales,1,Marketing,Male,36,2,Sales Executive,Married,4078,20497,0,Yes,13,3,3,4,3,3,2
1397,Clarence J Hinkson,39,No,Non-Travel,1485,Research & Development,2,Life Sciences,Male,71,3,Healthcare Representative,Married,10920,3449,3,No,21,4,1,13,2,6,4
1399,Vaughn N Garica,25,No,Travel_Rarely,1372,Sales,1,Life Sciences,Male,93,2,Sales Executive,Married,6232,12477,2,No,11,3,0,6,3,3,2
1401,Georgiann C Harrell,52,No,Travel_Frequently,322,Research & Development,2,Medical,Female,59,4,Manufacturing Director,Married,13247,9731,2,Yes,11,3,1,24,3,5,3
1402,Candelaria Q Zajicek,43,No,Travel_Rarely,930,Research & Development,3,Medical,Female,73,2,Research Scientist,Single,4081,20003,1,Yes,14,3,0,20,3,20,7
1403,Julio P Bryce,27,No,Travel_Rarely,205,Sales,3,Marketing,Female,98,2,Sales Executive,Married,5769,7100,1,Yes,11,3,0,6,3,6,2
1405,Lyla Q Donald,27,Yes,Travel_Rarely,135,Research & Development,4,Life Sciences,Female,51,1,Research Scientist,Single,2394,25681,1,Yes,13,3,0,8,2,8,2
1407,Ed X Shockley,26,No,Travel_Rarely,683,Research & Development,1,Medical,Male,36,1,Research Scientist,Single,3904,4050,0,No,12,3,0,5,2,4,3
1408,Christene F Blakemore,42,No,Travel_Rarely,1147,Human Resources,3,Human Resources,Female,31,4,Manager,Married,16799,16616,0,No,14,3,1,21,5,20,7
1409,Joanna H Deforest,52,No,Travel_Rarely,258,Research & Development,4,Other,Female,54,1,Laboratory Technician,Married,2950,17363,9,No,13,3,0,12,2,5,4
1411,Tad V Laster,37,No,Travel_Rarely,1462,Research & Development,3,Medical,Female,94,1,Laboratory Technician,Single,3629,19106,4,No,18,3,0,8,6,3,2
1412,Mirtha X Herzig,35,No,Travel_Frequently,200,Research & Development,2,Life Sciences,Male,60,3,Manufacturing Director,Single,9362,19944,2,No,11,3,0,10,2,2,2
1415,Taylor O Thill,25,No,Travel_Rarely,949,Research & Development,3,Technical Degree,Male,81,1,Laboratory Technician,Married,3229,4910,4,No,11,3,1,7,2,3,2
1417,Kirstie W Macey,26,No,Travel_Rarely,652,Research & Development,3,Other,Male,100,1,Laboratory Technician,Single,3578,23577,0,No,12,3,0,8,2,7,7
1419,Heriberto Y Starkey,29,No,Travel_Rarely,332,Human Resources,3,Other,Male,51,3,Human Resources,Single,7988,9769,1,No,13,3,0,10,3,10,9
1420,Sherryl B Raker,49,Yes,Travel_Frequently,1475,Research & Development,2,Life Sciences,Male,97,2,Laboratory Technician,Single,4284,22710,3,No,20,4,0,20,2,4,3
1421,Dion K Taylor,29,Yes,Travel_Frequently,337,Research & Development,1,Other,Female,84,3,Healthcare Representative,Single,7553,22930,0,Yes,12,3,0,9,1,8,7
1422,Kenton Q Villalta,54,No,Travel_Rarely,971,Research & Development,3,Medical,Female,54,4,Research Director,Single,17328,5652,6,No,19,3,0,29,3,20,7
1423,Johnie V Centers,58,No,Travel_Rarely,1055,Research & Development,3,Medical,Female,76,5,Research Director,Married,19701,22456,3,Yes,21,4,1,32,3,9,8
1424,Vasiliki E Thoman,55,No,Travel_Rarely,1136,Research & Development,4,Medical,Male,81,4,Research Director,Divorced,14732,12414,2,No,13,3,2,31,4,7,7
1425,Desirae D Ginn,36,No,Travel_Rarely,1174,Sales,4,Marketing,Female,99,2,Sales Executive,Single,9278,20763,3,Yes,16,3,0,15,3,5,4
